retail,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,fips
1656,-36.0,-8.0,117.0,-7.0,-50.0,19.0,29023
1657,-36.0,-8.0,117.0,-7.0,-50.0,19.0,31023
1658,-36.0,-8.0,117.0,-7.0,-50.0,19.0,39017
1659,-36.0,-8.0,117.0,-7.0,-50.0,19.0,42019
1660,-42.0,-10.0,76.0,-39.0,-52.0,20.0,39035
1661,-42.0,-13.0,49.0,-40.0,-58.0,22.0,1059
1662,-42.0,-13.0,49.0,-40.0,-58.0,22.0,5047
1663,-42.0,-13.0,49.0,-40.0,-58.0,22.0,12037
1664,-42.0,-13.0,49.0,-40.0,-58.0,22.0,13119
1665,-42.0,-13.0,49.0,-40.0,-58.0,22.0,16041
1666,-42.0,-13.0,49.0,-40.0,-58.0,22.0,17055
1667,-42.0,-13.0,49.0,-40.0,-58.0,22.0,18047
1668,-42.0,-13.0,49.0,-40.0,-58.0,22.0,19069
1669,-42.0,-13.0,49.0,-40.0,-58.0,22.0,20059
1670,-42.0,-13.0,49.0,-40.0,-58.0,22.0,21073
1671,-42.0,-13.0,49.0,-40.0,-58.0,22.0,23007
1672,-42.0,-13.0,49.0,-40.0,-58.0,22.0,25011
1673,-42.0,-13.0,49.0,-40.0,-58.0,22.0,28037
1674,-42.0,-13.0,49.0,-40.0,-58.0,22.0,29071
1675,-42.0,-13.0,49.0,-40.0,-58.0,22.0,31061
1676,-42.0,-13.0,49.0,-40.0,-58.0,22.0,36033
1677,-42.0,-13.0,49.0,-40.0,-58.0,22.0,37069
1678,-42.0,-13.0,49.0,-40.0,-58.0,22.0,39049
1679,-42.0,-13.0,49.0,-40.0,-58.0,22.0,42055
1680,-42.0,-13.0,49.0,-40.0,-58.0,22.0,47051
1681,-42.0,-13.0,49.0,-40.0,-58.0,22.0,48159
1682,-42.0,-13.0,49.0,-40.0,-58.0,22.0,50011
1683,-42.0,-13.0,49.0,-40.0,-58.0,22.0,51067
1684,-42.0,-13.0,49.0,-40.0,-58.0,22.0,53021
1685,-41.0,-12.0,100.0,-28.0,-54.0,20.0,12047
1686,-41.0,-12.0,100.0,-28.0,-54.0,20.0,17065
1687,-41.0,-12.0,100.0,-28.0,-54.0,20.0,18057
1688,-41.0,-12.0,100.0,-28.0,-54.0,20.0,19079
1689,-41.0,-12.0,100.0,-28.0,-54.0,20.0,20075
1690,-41.0,-12.0,100.0,-28.0,-54.0,20.0,31081
1691,-41.0,-12.0,100.0,-28.0,-54.0,20.0,36041
1692,-41.0,-12.0,100.0,-28.0,-54.0,20.0,39061
1693,-41.0,-12.0,100.0,-28.0,-54.0,20.0,47065
1694,-41.0,-12.0,100.0,-28.0,-54.0,20.0,48193
1695,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,12047
1696,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,17065
1697,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,18057
1698,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,19079
1699,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,20075
1700,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,31081
1701,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,36041
1702,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,39061
1703,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,47065
1704,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,48193
1705,-31.0,-10.0,30.0,-20.0,-52.0,19.0,39089
1706,-32.0,-5.0,137.0,-48.0,-48.0,18.0,39093
1707,-40.0,-9.0,140.0,-15.0,-52.0,19.0,19117
1708,-40.0,-9.0,140.0,-15.0,-52.0,19.0,39095
1709,-31.0,-8.0,120.0,-4.0,-45.0,16.0,17175
1710,-31.0,-8.0,120.0,-4.0,-45.0,16.0,38089
1711,-31.0,-8.0,120.0,-4.0,-45.0,16.0,39151
1712,-36.0,-9.0,98.0,-23.0,-52.0,18.0,8117
1713,-36.0,-9.0,98.0,-23.0,-52.0,18.0,39153
1714,-36.0,-9.0,98.0,-23.0,-52.0,18.0,49043
1715,-30.0,-2.0,65.0,-10.0,-44.0,15.0,39155
1716,-24.0,7.0,16.0,-11.0,-35.0,11.0,40101
1717,-32.0,-5.0,43.0,-27.0,-46.0,16.0,40109
1718,-32.0,-6.0,28.0,-12.0,-45.0,16.0,40143
1719,-38.0,-12.0,68.0,-22.0,-49.0,19.0,41005
1720,-40.0,-11.0,42.0,-51.0,-46.0,15.0,41017
1721,-29.0,-8.0,81.0,-33.0,-39.0,11.0,41033
1722,-28.0,4.0,46.0,-12.0,-44.0,10.0,41035
1723,-37.0,-13.0,68.0,-50.0,-48.0,16.0,20101
1724,-37.0,-13.0,68.0,-50.0,-48.0,16.0,41039
1725,-51.0,-14.0,47.0,-56.0,-57.0,21.0,41051
1726,-18.0,16.0,42.0,-9.0,-34.0,11.0,41059
1727,-50.0,-17.0,6.0,-63.0,-63.0,24.0,42003
1728,-36.0,-8.0,-4.0,-43.0,-55.0,19.0,40007
1729,-36.0,-8.0,-4.0,-43.0,-55.0,19.0,42007
1730,-36.0,-8.0,-4.0,-43.0,-55.0,19.0,49001
1731,-40.0,-17.0,89.0,-35.0,-52.0,21.0,42011
1732,-44.0,-25.0,60.0,-61.0,-58.0,25.0,42017
1733,-47.0,-34.0,21.0,-71.0,-63.0,27.0,42029
1734,-47.0,-34.0,21.0,-71.0,-63.0,27.0,45023
1735,-47.0,-34.0,21.0,-71.0,-63.0,27.0,47023
1736,-50.0,-20.0,1.0,-42.0,-55.0,21.0,42043
1737,-40.0,-21.0,63.0,-52.0,-60.0,25.0,18035
1738,-40.0,-21.0,63.0,-52.0,-60.0,25.0,19055
1739,-40.0,-21.0,63.0,-52.0,-60.0,25.0,36025
1740,-40.0,-21.0,63.0,-52.0,-60.0,25.0,39041
1741,-40.0,-21.0,63.0,-52.0,-60.0,25.0,40041
1742,-40.0,-21.0,63.0,-52.0,-60.0,25.0,42045
1743,-45.0,-15.0,40.0,-40.0,-48.0,19.0,42069
1744,-48.0,-25.0,40.0,-46.0,-55.0,23.0,42077
1745,-46.0,-7.0,46.0,-27.0,-49.0,18.0,42079
1746,-43.0,-9.0,-8.0,-36.0,-41.0,18.0,42081
1747,-46.0,-25.0,82.0,-56.0,-56.0,23.0,37131
1748,-46.0,-25.0,82.0,-56.0,-56.0,23.0,42095
1749,-46.0,-25.0,82.0,-56.0,-56.0,23.0,51131
1750,-50.0,-21.0,-28.0,-60.0,-61.0,23.0,42101
1751,-36.0,-14.0,89.0,-15.0,-48.0,18.0,42129
1752,-36.0,-14.0,89.0,-15.0,-48.0,18.0,51193
1753,-47.0,-26.0,-27.0,-53.0,-53.0,22.0,44005
1754,-47.0,-19.0,-18.0,-66.0,-53.0,23.0,44007
1755,-36.0,-11.0,-23.0,-22.0,-47.0,17.0,45003
1756,-43.0,-4.0,-9.0,-14.0,-44.0,17.0,20003
1757,-43.0,-4.0,-9.0,-14.0,-44.0,17.0,21005
1758,-43.0,-4.0,-9.0,-14.0,-44.0,17.0,45007
1759,-43.0,-4.0,-9.0,-14.0,-44.0,17.0,47001
1760,-43.0,-4.0,-9.0,-14.0,-44.0,17.0,48001
1761,-45.0,-21.0,-40.0,-51.0,-45.0,17.0,37013
1762,-45.0,-21.0,-40.0,-51.0,-45.0,17.0,45013
1763,-36.0,-10.0,-11.0,-31.0,-45.0,19.0,45015
1764,-36.0,-10.0,-11.0,-31.0,-45.0,19.0,54003
1765,-48.0,-23.0,-50.0,-55.0,-51.0,21.0,45019
1766,-36.0,-10.0,-33.0,-26.0,-49.0,20.0,24019
1767,-36.0,-10.0,-33.0,-26.0,-49.0,20.0,45035
1768,-45.0,-9.0,-30.0,-11.0,-48.0,20.0,45045
1769,-47.0,-19.0,-29.0,-66.0,-43.0,15.0,45051
1770,-42.0,-13.0,-7.0,-22.0,-46.0,19.0,45063
1771,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,17159
1772,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,30083
1773,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,38077
1774,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,39139
1775,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,45079
1776,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,55103
1777,-38.0,-9.0,21.0,-52.0,-43.0,17.0,45083
1778,-41.0,-6.0,25.0,-34.0,-37.0,18.0,46099
1779,-34.0,-5.0,32.0,-17.0,-40.0,17.0,27113
1780,-34.0,-5.0,32.0,-17.0,-40.0,17.0,46103
1781,-34.0,-6.0,40.0,-69.0,-47.0,17.0,1009
1782,-34.0,-6.0,40.0,-69.0,-47.0,17.0,47009
1783,-46.0,-15.0,-32.0,-59.0,-55.0,21.0,37057
1784,-46.0,-15.0,-32.0,-59.0,-55.0,21.0,47037
1785,-38.0,-9.0,2.0,-34.0,-50.0,18.0,17095
1786,-38.0,-9.0,2.0,-34.0,-50.0,18.0,18083
1787,-38.0,-9.0,2.0,-34.0,-50.0,18.0,21121
1788,-38.0,-9.0,2.0,-34.0,-50.0,18.0,23013
1789,-38.0,-9.0,2.0,-34.0,-50.0,18.0,29103
1790,-38.0,-9.0,2.0,-34.0,-50.0,18.0,31107
1791,-38.0,-9.0,2.0,-34.0,-50.0,18.0,39083
1792,-38.0,-9.0,2.0,-34.0,-50.0,18.0,47093
1793,-38.0,-9.0,2.0,-34.0,-50.0,18.0,48275
1794,-35.0,-6.0,30.0,-16.0,-51.0,21.0,37161
1795,-35.0,-6.0,30.0,-16.0,-51.0,21.0,47149
1796,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,1117
1797,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,17173
1798,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,18145
1799,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,19165
1800,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,21211
1801,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,29205
1802,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,39149
1803,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,47157
1804,-32.0,-4.0,-19.0,-21.0,-43.0,16.0,48419
1805,-32.0,-11.0,48.0,-33.0,-39.0,14.0,18153
1806,-32.0,-11.0,48.0,-33.0,-39.0,14.0,29211
1807,-32.0,-11.0,48.0,-33.0,-39.0,14.0,33019
1808,-32.0,-11.0,48.0,-33.0,-39.0,14.0,36105
1809,-32.0,-11.0,48.0,-33.0,-39.0,14.0,42113
1810,-32.0,-11.0,48.0,-33.0,-39.0,14.0,47163
1811,-47.0,-13.0,32.0,-23.0,-65.0,25.0,17199
1812,-47.0,-13.0,32.0,-23.0,-65.0,25.0,47187
1813,-47.0,-13.0,32.0,-23.0,-65.0,25.0,48491
1814,-41.0,-19.0,-5.0,-32.0,-60.0,25.0,17199
1815,-41.0,-19.0,-5.0,-32.0,-60.0,25.0,47187
1816,-41.0,-19.0,-5.0,-32.0,-60.0,25.0,48491
1817,-38.0,-10.0,16.0,-13.0,-53.0,20.0,20205
1818,-38.0,-10.0,16.0,-13.0,-53.0,20.0,37195
1819,-38.0,-10.0,16.0,-13.0,-53.0,20.0,47189
1820,-38.0,-10.0,16.0,-13.0,-53.0,20.0,48493
1821,-31.0,-13.0,33.0,-27.0,-46.0,17.0,21013
1822,-31.0,-13.0,33.0,-27.0,-46.0,17.0,48027
1823,-40.0,-17.0,-36.0,-41.0,-51.0,21.0,48029
1824,-31.0,-11.0,2.0,-10.0,-47.0,21.0,48039
1825,-58.0,-39.0,-65.0,-60.0,-53.0,24.0,42023
1826,-58.0,-39.0,-65.0,-60.0,-53.0,24.0,48061
1827,-41.0,-19.0,2.0,-32.0,-65.0,26.0,48085
1828,-38.0,-13.0,-25.0,-16.0,-48.0,19.0,48091
1829,-38.0,-12.0,-6.0,-44.0,-50.0,21.0,1047
1830,-38.0,-12.0,-6.0,-44.0,-50.0,21.0,5039
1831,-38.0,-12.0,-6.0,-44.0,-50.0,21.0,19049
1832,-38.0,-12.0,-6.0,-44.0,-50.0,21.0,29059
1833,-38.0,-12.0,-6.0,-44.0,-50.0,21.0,48113
1834,-36.0,-13.0,68.0,-28.0,-59.0,25.0,48121
1835,-30.0,-7.0,10.0,-14.0,-44.0,19.0,20051
1836,-30.0,-7.0,10.0,-14.0,-44.0,19.0,40045
1837,-30.0,-7.0,10.0,-14.0,-44.0,19.0,48139
1838,-39.0,-12.0,20.0,-31.0,-58.0,27.0,48157
1839,-35.0,-9.0,-6.0,-22.0,-47.0,19.0,48167
1840,-29.0,-13.0,-11.0,-23.0,-47.0,21.0,35019
1841,-29.0,-13.0,-11.0,-23.0,-47.0,21.0,48187
1842,-39.0,-16.0,-6.0,-54.0,-50.0,22.0,13145
1843,-39.0,-16.0,-6.0,-54.0,-50.0,22.0,48201
1844,-36.0,-18.0,-16.0,-10.0,-52.0,22.0,48209
1845,-53.0,-37.0,-64.0,-53.0,-54.0,25.0,35023
1846,-53.0,-37.0,-64.0,-53.0,-54.0,25.0,48215
1847,-29.0,-13.0,44.0,-26.0,-41.0,17.0,48303
1848,-55.0,-36.0,-72.0,-30.0,-48.0,21.0,48323
1849,-35.0,-8.0,29.0,-26.0,-42.0,16.0,48309
1850,-39.0,-18.0,-22.0,-28.0,-37.0,19.0,26111
1851,-39.0,-18.0,-22.0,-28.0,-37.0,19.0,48329
1852,-36.0,-15.0,2.0,-37.0,-41.0,17.0,48355
1853,-26.0,-8.0,12.0,-30.0,-42.0,16.0,48367
1854,-37.0,-10.0,8.0,-17.0,-37.0,15.0,42105
1855,-37.0,-10.0,8.0,-17.0,-37.0,15.0,46107
1856,-37.0,-10.0,8.0,-17.0,-37.0,15.0,48375
1857,-31.0,-16.0,2.0,-15.0,-36.0,16.0,48409
1858,-32.0,-7.0,-1.0,-9.0,-39.0,16.0,20183
1859,-32.0,-7.0,-1.0,-9.0,-39.0,16.0,28129
1860,-32.0,-7.0,-1.0,-9.0,-39.0,16.0,47159
1861,-32.0,-7.0,-1.0,-9.0,-39.0,16.0,48423
1862,-36.0,-10.0,35.0,-68.0,-48.0,20.0,48439
1863,-50.0,-23.0,-18.0,-70.0,-62.0,26.0,48453
1864,-32.0,-7.0,3.0,-11.0,-37.0,13.0,1127
1865,-32.0,-7.0,3.0,-11.0,-37.0,13.0,13295
1866,-32.0,-7.0,3.0,-11.0,-37.0,13.0,48471
1867,-51.0,-32.0,-59.0,-39.0,-47.0,22.0,48479
1868,-32.0,3.0,46.0,-30.0,-54.0,21.0,19051
1869,-32.0,3.0,46.0,-30.0,-54.0,21.0,49011
1870,-39.0,-12.0,59.0,-59.0,-52.0,20.0,49035
1871,-29.0,-5.0,169.0,-31.0,-56.0,20.0,49049
1872,-26.0,-8.0,114.0,-20.0,-46.0,16.0,49057
1873,-55.0,-47.0,17.0,-63.0,-66.0,27.0,50007
1874,-65.0,-26.0,-40.0,-82.0,-77.0,35.0,51013
1875,-36.0,-20.0,15.0,-26.0,-51.0,21.0,45025
1876,-36.0,-20.0,15.0,-26.0,-51.0,21.0,51041
1877,-47.0,-24.0,-12.0,-65.0,-69.0,30.0,51059
1878,-41.0,-20.0,15.0,-65.0,-54.0,22.0,51087
1879,-45.0,-21.0,-3.0,-74.0,-68.0,29.0,51107
1880,-36.0,-17.0,23.0,-56.0,-57.0,26.0,51153
1881,-32.0,-5.0,59.0,-18.0,-46.0,15.0,53007
1882,-31.0,-13.0,38.0,-14.0,-44.0,13.0,53009
1883,-27.0,2.0,71.0,1.0,-41.0,13.0,53015
1884,-24.0,5.0,15.0,-38.0,-44.0,11.0,5053
1885,-24.0,5.0,15.0,-38.0,-44.0,11.0,18053
1886,-24.0,5.0,15.0,-38.0,-44.0,11.0,20067
1887,-24.0,5.0,15.0,-38.0,-44.0,11.0,21081
1888,-24.0,5.0,15.0,-38.0,-44.0,11.0,27051
1889,-24.0,5.0,15.0,-38.0,-44.0,11.0,31075
1890,-24.0,5.0,15.0,-38.0,-44.0,11.0,35017
1891,-24.0,5.0,15.0,-38.0,-44.0,11.0,38037
1892,-24.0,5.0,15.0,-38.0,-44.0,11.0,40053
1893,-24.0,5.0,15.0,-38.0,-44.0,11.0,41023
1894,-24.0,5.0,15.0,-38.0,-44.0,11.0,46051
1895,-24.0,5.0,15.0,-38.0,-44.0,11.0,53025
1896,-24.0,5.0,15.0,-38.0,-44.0,11.0,54023
1897,-24.0,5.0,15.0,-38.0,-44.0,11.0,55043
1898,-27.0,2.0,26.0,-30.0,-46.0,14.0,53027
1899,-52.0,-20.0,49.0,-69.0,-70.0,28.0,48269
1900,-52.0,-20.0,49.0,-69.0,-70.0,28.0,53033
1901,-34.0,-10.0,31.0,-56.0,-52.0,19.0,53035
1902,-39.0,-8.0,7.0,-1.0,-58.0,17.0,53037
1903,-30.0,-3.0,46.0,-14.0,-44.0,14.0,16061
1904,-30.0,-3.0,46.0,-14.0,-44.0,14.0,21135
1905,-30.0,-3.0,46.0,-14.0,-44.0,14.0,29111
1906,-30.0,-3.0,46.0,-14.0,-44.0,14.0,36049
1907,-30.0,-3.0,46.0,-14.0,-44.0,14.0,47101
1908,-30.0,-3.0,46.0,-14.0,-44.0,14.0,53041
1909,-30.0,-3.0,46.0,-14.0,-44.0,14.0,54041
1910,-34.0,-8.0,43.0,-39.0,-52.0,20.0,13229
1911,-34.0,-8.0,43.0,-39.0,-52.0,20.0,31139
1912,-34.0,-8.0,43.0,-39.0,-52.0,20.0,38069
1913,-34.0,-8.0,43.0,-39.0,-52.0,20.0,53053
1914,-34.0,-8.0,43.0,-39.0,-52.0,20.0,55093
1915,-35.0,-10.0,63.0,-37.0,-51.0,18.0,53057
1916,-36.0,-15.0,47.0,-48.0,-61.0,25.0,53061
1917,-35.0,-7.0,89.0,-42.0,-50.0,17.0,53063
1918,-37.0,-13.0,24.0,-24.0,-59.0,21.0,31173
1919,-37.0,-13.0,24.0,-24.0,-59.0,21.0,53067
1920,-45.0,-21.0,90.0,-46.0,-55.0,20.0,53073
1921,-29.0,-3.0,10.0,-20.0,-44.0,14.0,53077
1922,-46.0,-16.0,-54.0,-37.0,-51.0,18.0,54039
1923,-47.0,-23.0,4.0,-27.0,-60.0,22.0,54061
1924,-48.0,-16.0,64.0,-70.0,-47.0,20.0,17009
1925,-48.0,-16.0,64.0,-70.0,-47.0,20.0,18013
1926,-48.0,-16.0,64.0,-70.0,-47.0,20.0,20013
1927,-48.0,-16.0,64.0,-70.0,-47.0,20.0,27015
1928,-48.0,-16.0,64.0,-70.0,-47.0,20.0,31017
1929,-48.0,-16.0,64.0,-70.0,-47.0,20.0,39015
1930,-48.0,-16.0,64.0,-70.0,-47.0,20.0,46013
1931,-48.0,-16.0,64.0,-70.0,-47.0,20.0,48049
1932,-48.0,-16.0,64.0,-70.0,-47.0,20.0,55009
1933,-61.0,-26.0,6.0,-62.0,-63.0,29.0,55025
1934,-47.0,-21.0,-15.0,-48.0,-47.0,20.0,55059
1935,-48.0,-20.0,-6.0,-47.0,-51.0,22.0,55079
1936,-52.0,-17.0,46.0,-51.0,-48.0,21.0,55087
1937,-41.0,-20.0,24.0,-16.0,-44.0,19.0,55101
1938,-43.0,-18.0,10.0,-18.0,-44.0,18.0,27133
1939,-43.0,-18.0,10.0,-18.0,-44.0,18.0,31149
1940,-43.0,-18.0,10.0,-18.0,-44.0,18.0,55105
1941,-51.0,-21.0,9.0,-25.0,-53.0,25.0,55133
1942,-32.0,-10.0,57.0,-10.0,-43.0,17.0,56021
1943,-29.0,1.0,47.0,-28.0,-37.0,14.0,56025
